segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription,final_selection,transcription_status,transcription_notes
REC052_SEG0180,REC052,SPK003,test,vad_v1,1788.16,1796.488,8.328,data/processed/segments/REC052/REC052_SEG0180.wav,included,,no,not_started,
REC052_SEG0181,REC052,SPK003,test,vad_v1,1796.504,1808.456,11.952,data/processed/segments/REC052/REC052_SEG0181.wav,included,,no,not_started,
REC052_SEG0182,REC052,SPK003,test,vad_v1,1809.048,1815.808,6.76,data/processed/segments/REC052/REC052_SEG0182.wav,included,,no,not_started,
REC052_SEG0183,REC052,SPK003,test,vad_v1,1815.808,1829.2,13.392,data/processed/segments/REC052/REC052_SEG0183.wav,included,,no,not_started,
REC052_SEG0184,REC052,SPK003,test,vad_v1,1829.2,1842.28,13.08,data/processed/segments/REC052/REC052_SEG0184.wav,included,,no,not_started,
REC052_SEG0185,REC052,SPK003,test,vad_v1,1842.712,1850.568,7.856,data/processed/segments/REC052/REC052_SEG0185.wav,included,,no,not_started,
REC052_SEG0186,REC052,SPK003,test,vad_v1,1850.968,1864.264,13.296,data/processed/segments/REC052/REC052_SEG0186.wav,included,,no,not_started,
REC052_SEG0187,REC052,SPK003,test,vad_v1,1864.632,1867.344,2.712,data/processed/segments/REC052/REC052_SEG0187.wav,included,,no,not_started,
REC052_SEG0188,REC052,SPK003,test,vad_v1,1867.344,1882.272,14.928,data/processed/segments/REC052/REC052_SEG0188.wav,included,,no,not_started,
REC052_SEG0189,REC052,SPK003,test,vad_v1,1882.272,1883.784,1.512,data/processed/segments/REC052/REC052_SEG0189.wav,included,,no,not_started,
REC052_SEG0190,REC052,SPK003,test,vad_v1,1883.8,1898.608,14.808,data/processed/segments/REC052/REC052_SEG0190.wav,included,,no,not_started,
REC052_SEG0191,REC052,SPK003,test,vad_v1,1898.608,1907.776,9.168,data/processed/segments/REC052/REC052_SEG0191.wav,included,,no,not_started,
REC052_SEG0192,REC052,SPK003,test,vad_v1,1907.776,1920.432,12.656,data/processed/segments/REC052/REC052_SEG0192.wav,included,,no,not_started,
REC052_SEG0193,REC052,SPK003,test,vad_v1,1920.432,1931.168,10.736,data/processed/segments/REC052/REC052_SEG0193.wav,included,,no,not_started,
REC052_SEG0194,REC052,SPK003,test,vad_v1,1931.168,1937.96,6.792,data/processed/segments/REC052/REC052_SEG0194.wav,included,,no,not_started,
REC052_SEG0195,REC052,SPK003,test,vad_v1,1938.168,1949.632,11.464,data/processed/segments/REC052/REC052_SEG0195.wav,included,,no,not_started,
REC052_SEG0196,REC052,SPK003,test,vad_v1,1949.632,1962.837,13.205,data/processed/segments/REC052/REC052_SEG0196.wav,included,,no,not_started,
REC059_SEG0001,REC059,SPK004,test,vad_v1,21.016,33.0,11.984,data/processed/segments/REC059/REC059_SEG0001.wav,included,,no,not_started,
REC059_SEG0002,REC059,SPK004,test,vad_v1,33.048,43.88,10.832,data/processed/segments/REC059/REC059_SEG0002.wav,included,,no,not_started,
REC059_SEG0003,REC059,SPK004,test,vad_v1,45.976,49.512,3.536,data/processed/segments/REC059/REC059_SEG0003.wav,included,,no,not_started,
REC059_SEG0004,REC059,SPK004,test,vad_v1,49.656,60.928,11.272,data/processed/segments/REC059/REC059_SEG0004.wav,included,,no,not_started,
REC059_SEG0005,REC059,SPK004,test,vad_v1,60.928,66.728,5.8,data/processed/segments/REC059/REC059_SEG0005.wav,included,,no,not_started,
REC059_SEG0006,REC059,SPK004,test,vad_v1,68.6,74.248,5.648,data/processed/segments/REC059/REC059_SEG0006.wav,included,,no,not_started,
REC059_SEG0007,REC059,SPK004,test,vad_v1,74.36,86.536,12.176,data/processed/segments/REC059/REC059_SEG0007.wav,included,,no,not_started,
REC059_SEG0008,REC059,SPK004,test,vad_v1,93.784,105.672,11.888,data/processed/segments/REC059/REC059_SEG0008.wav,included,,no,not_started,
REC059_SEG0009,REC059,SPK004,test,vad_v1,105.816,110.984,5.168,data/processed/segments/REC059/REC059_SEG0009.wav,included,,no,not_started,
REC059_SEG0010,REC059,SPK004,test,vad_v1,112.024,121.256,9.232,data/processed/segments/REC059/REC059_SEG0010.wav,included,,no,not_started,
REC059_SEG0011,REC059,SPK004,test,vad_v1,132.184,140.264,8.08,data/processed/segments/REC059/REC059_SEG0011.wav,included,,no,not_started,
REC059_SEG0012,REC059,SPK004,test,vad_v1,141.656,150.664,9.008,data/processed/segments/REC059/REC059_SEG0012.wav,included,,no,not_started,
REC059_SEG0013,REC059,SPK004,test,vad_v1,150.84,159.784,8.944,data/processed/segments/REC059/REC059_SEG0013.wav,included,,no,not_started,
REC059_SEG0014,REC059,SPK004,test,vad_v1,160.664,170.184,9.52,data/processed/segments/REC059/REC059_SEG0014.wav,included,,no,not_started,
REC059_SEG0015,REC059,SPK004,test,vad_v1,170.232,176.84,6.608,data/processed/segments/REC059/REC059_SEG0015.wav,included,,no,not_started,
REC059_SEG0016,REC059,SPK004,test,vad_v1,177.048,188.296,11.248,data/processed/segments/REC059/REC059_SEG0016.wav,included,,no,not_started,
REC059_SEG0017,REC059,SPK004,test,vad_v1,188.504,194.952,6.448,data/processed/segments/REC059/REC059_SEG0017.wav,included,,no,not_started,
REC059_SEG0018,REC059,SPK004,test,vad_v1,199.288,206.376,7.088,data/processed/segments/REC059/REC059_SEG0018.wav,included,,no,not_started,
REC059_SEG0019,REC059,SPK004,test,vad_v1,206.392,218.696,12.304,data/processed/segments/REC059/REC059_SEG0019.wav,included,,no,not_started,
REC059_SEG0020,REC059,SPK004,test,vad_v1,218.744,222.536,3.792,data/processed/segments/REC059/REC059_SEG0020.wav,included,,no,not_started,
REC059_SEG0021,REC059,SPK004,test,vad_v1,222.968,233.992,11.024,data/processed/segments/REC059/REC059_SEG0021.wav,included,,no,not_started,
REC059_SEG0022,REC059,SPK004,test,vad_v1,234.36,240.736,6.376,data/processed/segments/REC059/REC059_SEG0022.wav,included,,no,not_started,
REC059_SEG0023,REC059,SPK004,test,vad_v1,240.736,249.28,8.544,data/processed/segments/REC059/REC059_SEG0023.wav,included,,no,not_started,
REC059_SEG0024,REC059,SPK004,test,vad_v1,249.28,261.352,12.072,data/processed/segments/REC059/REC059_SEG0024.wav,included,,no,not_started,
REC059_SEG0025,REC059,SPK004,test,vad_v1,263.864,268.968,5.104,data/processed/segments/REC059/REC059_SEG0025.wav,included,,no,not_started,
REC059_SEG0026,REC059,SPK004,test,vad_v1,271.192,284.04,12.848,data/processed/segments/REC059/REC059_SEG0026.wav,included,,no,not_started,
REC059_SEG0027,REC059,SPK004,test,vad_v1,284.536,297.096,12.56,data/processed/segments/REC059/REC059_SEG0027.wav,included,,no,not_started,
REC059_SEG0028,REC059,SPK004,test,vad_v1,297.528,307.752,10.224,data/processed/segments/REC059/REC059_SEG0028.wav,included,,no,not_started,
REC059_SEG0029,REC059,SPK004,test,vad_v1,308.536,318.664,10.128,data/processed/segments/REC059/REC059_SEG0029.wav,included,,no,not_started,
REC059_SEG0030,REC059,SPK004,test,vad_v1,319.192,330.44,11.248,data/processed/segments/REC059/REC059_SEG0030.wav,included,,no,not_started,
REC059_SEG0031,REC059,SPK004,test,vad_v1,333.112,340.232,7.12,data/processed/segments/REC059/REC059_SEG0031.wav,included,,no,not_started,
REC059_SEG0032,REC059,SPK004,test,vad_v1,340.664,348.328,7.664,data/processed/segments/REC059/REC059_SEG0032.wav,included,,no,not_started,
REC059_SEG0033,REC059,SPK004,test,vad_v1,348.632,360.552,11.92,data/processed/segments/REC059/REC059_SEG0033.wav,included,,no,not_started,
REC059_SEG0034,REC059,SPK004,test,vad_v1,360.696,367.496,6.8,data/processed/segments/REC059/REC059_SEG0034.wav,included,,no,not_started,
REC059_SEG0035,REC059,SPK004,test,vad_v1,372.184,376.584,4.4,data/processed/segments/REC059/REC059_SEG0035.wav,included,,no,not_started,
REC059_SEG0036,REC059,SPK004,test,vad_v1,376.984,389.896,12.912,data/processed/segments/REC059/REC059_SEG0036.wav,included,,no,not_started,
REC059_SEG0037,REC059,SPK004,test,vad_v1,390.392,401.832,11.44,data/processed/segments/REC059/REC059_SEG0037.wav,included,,no,not_started,
REC059_SEG0038,REC059,SPK004,test,vad_v1,402.168,406.408,4.24,data/processed/segments/REC059/REC059_SEG0038.wav,included,,no,not_started,
REC059_SEG0039,REC059,SPK004,test,vad_v1,407.16,417.672,10.512,data/processed/segments/REC059/REC059_SEG0039.wav,included,,no,not_started,
REC059_SEG0040,REC059,SPK004,test,vad_v1,419.768,425.256,5.488,data/processed/segments/REC059/REC059_SEG0040.wav,included,,no,not_started,
REC059_SEG0041,REC059,SPK004,test,vad_v1,425.592,437.64,12.048,data/processed/segments/REC059/REC059_SEG0041.wav,included,,no,not_started,
REC059_SEG0042,REC059,SPK004,test,vad_v1,438.04,448.328,10.288,data/processed/segments/REC059/REC059_SEG0042.wav,included,,no,not_started,
REC059_SEG0043,REC059,SPK004,test,vad_v1,450.776,461.584,10.808,data/processed/segments/REC059/REC059_SEG0043.wav,included,,no,not_started,
REC059_SEG0044,REC059,SPK004,test,vad_v1,461.584,469.448,7.864,data/processed/segments/REC059/REC059_SEG0044.wav,included,,no,not_started,
REC059_SEG0045,REC059,SPK004,test,vad_v1,476.312,483.656,7.344,data/processed/segments/REC059/REC059_SEG0045.wav,included,,no,not_started,
REC059_SEG0046,REC059,SPK004,test,vad_v1,484.76,493.728,8.968,data/processed/segments/REC059/REC059_SEG0046.wav,included,,no,not_started,
REC059_SEG0047,REC059,SPK004,test,vad_v1,493.728,499.752,6.024,data/processed/segments/REC059/REC059_SEG0047.wav,included,,no,not_started,
REC059_SEG0048,REC059,SPK004,test,vad_v1,500.472,511.344,10.872,data/processed/segments/REC059/REC059_SEG0048.wav,included,,no,not_started,
REC059_SEG0049,REC059,SPK004,test,vad_v1,511.344,516.776,5.432,data/processed/segments/REC059/REC059_SEG0049.wav,included,,no,not_started,
REC059_SEG0050,REC059,SPK004,test,vad_v1,517.112,529.216,12.104,data/processed/segments/REC059/REC059_SEG0050.wav,included,,no,not_started,
REC059_SEG0051,REC059,SPK004,test,vad_v1,529.216,540.744,11.528,data/processed/segments/REC059/REC059_SEG0051.wav,included,,no,not_started,
REC059_SEG0052,REC059,SPK004,test,vad_v1,540.984,544.168,3.184,data/processed/segments/REC059/REC059_SEG0052.wav,included,,no,not_started,
REC059_SEG0053,REC059,SPK004,test,vad_v1,544.856,550.344,5.488,data/processed/segments/REC059/REC059_SEG0053.wav,included,,no,not_started,
REC080_SEG0001,REC080,SPK006,test,vad_v1,9.848,17.192,7.344,data/processed/segments/REC080/REC080_SEG0001.wav,included,,no,not_started,
REC080_SEG0002,REC080,SPK006,test,vad_v1,17.432,26.12,8.688,data/processed/segments/REC080/REC080_SEG0002.wav,included,,no,not_started,
REC080_SEG0003,REC080,SPK006,test,vad_v1,26.808,36.2,9.392,data/processed/segments/REC080/REC080_SEG0003.wav,included,,no,not_started,
REC080_SEG0004,REC080,SPK006,test,vad_v1,36.408,50.504,14.096,data/processed/segments/REC080/REC080_SEG0004.wav,included,,no,not_started,
REC080_SEG0005,REC080,SPK006,test,vad_v1,50.712,60.936,10.224,data/processed/segments/REC080/REC080_SEG0005.wav,included,,no,not_started,
REC080_SEG0006,REC080,SPK006,test,vad_v1,62.168,75.848,13.68,data/processed/segments/REC080/REC080_SEG0006.wav,included,,no,not_started,
REC080_SEG0007,REC080,SPK006,test,vad_v1,76.216,87.88,11.664,data/processed/segments/REC080/REC080_SEG0007.wav,included,,no,not_started,
REC080_SEG0008,REC080,SPK006,test,vad_v1,88.536,91.656,3.12,data/processed/segments/REC080/REC080_SEG0008.wav,included,,no,not_started,
REC080_SEG0009,REC080,SPK006,test,vad_v1,91.736,106.176,14.44,data/processed/segments/REC080/REC080_SEG0009.wav,included,,no,not_started,
REC080_SEG0010,REC080,SPK006,test,vad_v1,106.176,118.216,12.04,data/processed/segments/REC080/REC080_SEG0010.wav,included,,no,not_started,
REC080_SEG0011,REC080,SPK006,test,vad_v1,118.584,128.904,10.32,data/processed/segments/REC080/REC080_SEG0011.wav,included,,no,not_started,
REC080_SEG0012,REC080,SPK006,test,vad_v1,129.08,135.936,6.856,data/processed/segments/REC080/REC080_SEG0012.wav,included,,no,not_started,
REC080_SEG0013,REC080,SPK006,test,vad_v1,135.936,145.48,9.544,data/processed/segments/REC080/REC080_SEG0013.wav,included,,no,not_started,
REC080_SEG0014,REC080,SPK006,test,vad_v1,145.848,156.488,10.64,data/processed/segments/REC080/REC080_SEG0014.wav,included,,no,not_started,
REC080_SEG0015,REC080,SPK006,test,vad_v1,156.888,170.272,13.384,data/processed/segments/REC080/REC080_SEG0015.wav,included,,no,not_started,
REC080_SEG0016,REC080,SPK006,test,vad_v1,170.272,174.856,4.584,data/processed/segments/REC080/REC080_SEG0016.wav,included,,no,not_started,
REC080_SEG0017,REC080,SPK006,test,vad_v1,175.16,187.584,12.424,data/processed/segments/REC080/REC080_SEG0017.wav,included,,no,not_started,
REC080_SEG0018,REC080,SPK006,test,vad_v1,187.584,199.24,11.656,data/processed/segments/REC080/REC080_SEG0018.wav,included,,no,not_started,
REC080_SEG0019,REC080,SPK006,test,vad_v1,199.928,213.544,13.616,data/processed/segments/REC080/REC080_SEG0019.wav,included,,no,not_started,
REC080_SEG0020,REC080,SPK006,test,vad_v1,214.072,215.24,1.168,data/processed/segments/REC080/REC080_SEG0020.wav,included,,no,not_started,
REC080_SEG0021,REC080,SPK006,test,vad_v1,215.448,229.256,13.808,data/processed/segments/REC080/REC080_SEG0021.wav,included,,no,not_started,
REC080_SEG0022,REC080,SPK006,test,vad_v1,229.368,235.752,6.384,data/processed/segments/REC080/REC080_SEG0022.wav,included,,no,not_started,
REC080_SEG0023,REC080,SPK006,test,vad_v1,236.184,248.496,12.312,data/processed/segments/REC080/REC080_SEG0023.wav,included,,no,not_started,
REC080_SEG0024,REC080,SPK006,test,vad_v1,248.496,253.032,4.536,data/processed/segments/REC080/REC080_SEG0024.wav,included,,no,not_started,
REC080_SEG0025,REC080,SPK006,test,vad_v1,253.208,263.4,10.192,data/processed/segments/REC080/REC080_SEG0025.wav,included,,no,not_started,
REC080_SEG0026,REC080,SPK006,test,vad_v1,264.92,268.712,3.792,data/processed/segments/REC080/REC080_SEG0026.wav,included,,no,not_started,
REC080_SEG0027,REC080,SPK006,test,vad_v1,268.792,281.904,13.112,data/processed/segments/REC080/REC080_SEG0027.wav,included,,no,not_started,
REC080_SEG0028,REC080,SPK006,test,vad_v1,281.904,293.632,11.728,data/processed/segments/REC080/REC080_SEG0028.wav,included,,no,not_started,
REC080_SEG0029,REC080,SPK006,test,vad_v1,293.632,300.648,7.016,data/processed/segments/REC080/REC080_SEG0029.wav,included,,no,not_started,
REC080_SEG0030,REC080,SPK006,test,vad_v1,301.4,311.568,10.168,data/processed/segments/REC080/REC080_SEG0030.wav,included,,no,not_started,
REC080_SEG0031,REC080,SPK006,test,vad_v1,311.568,325.52,13.952,data/processed/segments/REC080/REC080_SEG0031.wav,included,,no,not_started,
REC080_SEG0032,REC080,SPK006,test,vad_v1,325.52,328.848,3.328,data/processed/segments/REC080/REC080_SEG0032.wav,included,,no,not_started,
REC080_SEG0033,REC080,SPK006,test,vad_v1,328.848,341.504,12.656,data/processed/segments/REC080/REC080_SEG0033.wav,included,,no,not_started,
REC080_SEG0034,REC080,SPK006,test,vad_v1,341.504,351.944,10.44,data/processed/segments/REC080/REC080_SEG0034.wav,included,,no,not_started,
REC080_SEG0035,REC080,SPK006,test,vad_v1,353.144,362.76,9.616,data/processed/segments/REC080/REC080_SEG0035.wav,included,,no,not_started,
REC080_SEG0036,REC080,SPK006,test,vad_v1,363.384,374.272,10.888,data/processed/segments/REC080/REC080_SEG0036.wav,included,,no,not_started,
REC080_SEG0037,REC080,SPK006,test,vad_v1,374.272,378.376,4.104,data/processed/segments/REC080/REC080_SEG0037.wav,included,,no,not_started,
REC080_SEG0038,REC080,SPK006,test,vad_v1,378.392,393.2,14.808,data/processed/segments/REC080/REC080_SEG0038.wav,included,,no,not_started,
REC080_SEG0039,REC080,SPK006,test,vad_v1,393.2,399.848,6.648,data/processed/segments/REC080/REC080_SEG0039.wav,included,,no,not_started,
REC080_SEG0040,REC080,SPK006,test,vad_v1,400.312,412.904,12.592,data/processed/segments/REC080/REC080_SEG0040.wav,included,,no,not_started,
REC080_SEG0041,REC080,SPK006,test,vad_v1,413.304,415.184,1.88,data/processed/segments/REC080/REC080_SEG0041.wav,included,,no,not_started,
REC080_SEG0042,REC080,SPK006,test,vad_v1,415.184,429.872,14.688,data/processed/segments/REC080/REC080_SEG0042.wav,included,,no,not_started,
REC080_SEG0043,REC080,SPK006,test,vad_v1,429.872,439.464,9.592,data/processed/segments/REC080/REC080_SEG0043.wav,included,,no,not_started,
REC080_SEG0044,REC080,SPK006,test,vad_v1,439.768,447.08,7.312,data/processed/segments/REC080/REC080_SEG0044.wav,included,,no,not_started,
REC080_SEG0045,REC080,SPK006,test,vad_v1,447.832,454.336,6.504,data/processed/segments/REC080/REC080_SEG0045.wav,included,,no,not_started,
REC080_SEG0046,REC080,SPK006,test,vad_v1,454.336,468.512,14.176,data/processed/segments/REC080/REC080_SEG0046.wav,included,,no,not_started,
REC080_SEG0047,REC080,SPK006,test,vad_v1,468.512,483.184,14.672,data/processed/segments/REC080/REC080_SEG0047.wav,included,,no,not_started,
REC080_SEG0048,REC080,SPK006,test,vad_v1,483.184,490.96,7.776,data/processed/segments/REC080/REC080_SEG0048.wav,included,,no,not_started,
REC080_SEG0049,REC080,SPK006,test,vad_v1,490.96,501.608,10.648,data/processed/segments/REC080/REC080_SEG0049.wav,included,,no,not_started,
REC080_SEG0050,REC080,SPK006,test,vad_v1,502.264,502.696,0.432,data/processed/segments/REC080/REC080_SEG0050.wav,rejected,,no,not_started,
REC080_SEG0051,REC080,SPK006,test,vad_v1,502.712,517.168,14.456,data/processed/segments/REC080/REC080_SEG0051.wav,included,,no,not_started,
REC080_SEG0052,REC080,SPK006,test,vad_v1,517.168,519.344,2.176,data/processed/segments/REC080/REC080_SEG0052.wav,included,,no,not_started,
REC080_SEG0053,REC080,SPK006,test,vad_v1,519.344,534.032,14.688,data/processed/segments/REC080/REC080_SEG0053.wav,included,,no,not_started,
REC080_SEG0054,REC080,SPK006,test,vad_v1,534.032,543.936,9.904,data/processed/segments/REC080/REC080_SEG0054.wav,included,,no,not_started,
REC080_SEG0055,REC080,SPK006,test,vad_v1,543.936,557.096,13.16,data/processed/segments/REC080/REC080_SEG0055.wav,included,,no,not_started,
REC080_SEG0056,REC080,SPK006,test,vad_v1,557.56,561.072,3.512,data/processed/segments/REC080/REC080_SEG0056.wav,included,,no,not_started,
REC080_SEG0057,REC080,SPK006,test,vad_v1,561.072,575.04,13.968,data/processed/segments/REC080/REC080_SEG0057.wav,included,,no,not_started,
REC080_SEG0058,REC080,SPK006,test,vad_v1,575.04,576.368,1.328,data/processed/segments/REC080/REC080_SEG0058.wav,included,,no,not_started,
REC080_SEG0059,REC080,SPK006,test,vad_v1,576.368,589.928,13.56,data/processed/segments/REC080/REC080_SEG0059.wav,included,,no,not_started,
REC080_SEG0060,REC080,SPK006,test,vad_v1,589.944,598.16,8.216,data/processed/segments/REC080/REC080_SEG0060.wav,included,,no,not_started,
REC080_SEG0061,REC080,SPK006,test,vad_v1,598.16,607.104,8.944,data/processed/segments/REC080/REC080_SEG0061.wav,included,,no,not_started,
REC080_SEG0062,REC080,SPK006,test,vad_v1,607.104,621.776,14.672,data/processed/segments/REC080/REC080_SEG0062.wav,included,,no,not_started,
REC080_SEG0063,REC080,SPK006,test,vad_v1,621.776,632.192,10.416,data/processed/segments/REC080/REC080_SEG0063.wav,included,,no,not_started,
REC080_SEG0064,REC080,SPK006,test,vad_v1,632.192,643.144,10.952,data/processed/segments/REC080/REC080_SEG0064.wav,included,,no,not_started,
REC080_SEG0065,REC080,SPK006,test,vad_v1,660.344,671.04,10.696,data/processed/segments/REC080/REC080_SEG0065.wav,included,,no,not_started,
REC080_SEG0066,REC080,SPK006,test,vad_v1,671.04,677.072,6.032,data/processed/segments/REC080/REC080_SEG0066.wav,included,,no,not_started,
REC080_SEG0067,REC080,SPK006,test,vad_v1,677.072,687.12,10.048,data/processed/segments/REC080/REC080_SEG0067.wav,included,,no,not_started,
REC080_SEG0068,REC080,SPK006,test,vad_v1,687.12,698.464,11.344,data/processed/segments/REC080/REC080_SEG0068.wav,included,,no,not_started,
REC080_SEG0069,REC080,SPK006,test,vad_v1,698.464,702.496,4.032,data/processed/segments/REC080/REC080_SEG0069.wav,included,,no,not_started,
REC080_SEG0070,REC080,SPK006,test,vad_v1,702.496,716.672,14.176,data/processed/segments/REC080/REC080_SEG0070.wav,included,,no,not_started,
REC080_SEG0071,REC080,SPK006,test,vad_v1,716.672,722.344,5.672,data/processed/segments/REC080/REC080_SEG0071.wav,included,,no,not_started,
REC080_SEG0072,REC080,SPK006,test,vad_v1,727.0,737.96,10.96,data/processed/segments/REC080/REC080_SEG0072.wav,included,,no,not_started,
REC080_SEG0073,REC080,SPK006,test,vad_v1,739.544,743.552,4.008,data/processed/segments/REC080/REC080_SEG0073.wav,included,,no,not_started,
REC080_SEG0074,REC080,SPK006,test,vad_v1,743.552,756.256,12.704,data/processed/segments/REC080/REC080_SEG0074.wav,included,,no,not_started,
REC080_SEG0075,REC080,SPK006,test,vad_v1,756.256,762.568,6.312,data/processed/segments/REC080/REC080_SEG0075.wav,included,,no,not_started,
REC080_SEG0076,REC080,SPK006,test,vad_v1,762.744,773.96,11.216,data/processed/segments/REC080/REC080_SEG0076.wav,included,,no,not_started,
REC080_SEG0077,REC080,SPK006,test,vad_v1,774.168,784.008,9.84,data/processed/segments/REC080/REC080_SEG0077.wav,included,,no,not_started,
REC080_SEG0078,REC080,SPK006,test,vad_v1,784.152,791.208,7.056,data/processed/segments/REC080/REC080_SEG0078.wav,included,,no,not_started,
REC080_SEG0079,REC080,SPK006,test,vad_v1,797.208,803.528,6.32,data/processed/segments/REC080/REC080_SEG0079.wav,included,,no,not_started,
REC080_SEG0080,REC080,SPK006,test,vad_v1,803.576,817.032,13.456,data/processed/segments/REC080/REC080_SEG0080.wav,included,,no,not_started,
REC080_SEG0081,REC080,SPK006,test,vad_v1,817.56,821.096,3.536,data/processed/segments/REC080/REC080_SEG0081.wav,included,,no,not_started,
REC080_SEG0082,REC080,SPK006,test,vad_v1,821.176,835.984,14.808,data/processed/segments/REC080/REC080_SEG0082.wav,included,,no,not_started,
REC080_SEG0083,REC080,SPK006,test,vad_v1,835.984,841.48,5.496,data/processed/segments/REC080/REC080_SEG0083.wav,included,,no,not_started,
REC080_SEG0084,REC080,SPK006,test,vad_v1,841.496,853.896,12.4,data/processed/segments/REC080/REC080_SEG0084.wav,included,,no,not_started,
REC080_SEG0085,REC080,SPK006,test,vad_v1,858.968,860.32,1.352,data/processed/segments/REC080/REC080_SEG0085.wav,included,,no,not_started,
REC080_SEG0086,REC080,SPK006,test,vad_v1,860.32,874.912,14.592,data/processed/segments/REC080/REC080_SEG0086.wav,included,,no,not_started,
REC080_SEG0087,REC080,SPK006,test,vad_v1,874.912,887.904,12.992,data/processed/segments/REC080/REC080_SEG0087.wav,included,,no,not_started,
REC080_SEG0088,REC080,SPK006,test,vad_v1,887.904,898.448,10.544,data/processed/segments/REC080/REC080_SEG0088.wav,included,,no,not_started,
REC080_SEG0089,REC080,SPK006,test,vad_v1,898.448,904.192,5.744,data/processed/segments/REC080/REC080_SEG0089.wav,included,,no,not_started,
REC080_SEG0090,REC080,SPK006,test,vad_v1,904.192,914.784,10.592,data/processed/segments/REC080/REC080_SEG0090.wav,included,,no,not_started,
REC080_SEG0091,REC080,SPK006,test,vad_v1,914.784,924.808,10.024,data/processed/segments/REC080/REC080_SEG0091.wav,included,,no,not_started,
REC080_SEG0092,REC080,SPK006,test,vad_v1,934.136,945.704,11.568,data/processed/segments/REC080/REC080_SEG0092.wav,included,,no,not_started,
REC080_SEG0093,REC080,SPK006,test,vad_v1,945.72,950.021,4.301,data/processed/segments/REC080/REC080_SEG0093.wav,included,,no,not_started,
REC091_SEG0001,REC091,SPK008,test,vad_v1,0.0,0.776,0.776,data/processed/segments/REC091/REC091_SEG0001.wav,included,,no,not_started,
REC091_SEG0002,REC091,SPK008,test,vad_v1,0.792,15.6,14.808,data/processed/segments/REC091/REC091_SEG0002.wav,included,,no,not_started,
REC091_SEG0003,REC091,SPK008,test,vad_v1,15.6,28.336,12.736,data/processed/segments/REC091/REC091_SEG0003.wav,included,,no,not_started,
REC091_SEG0004,REC091,SPK008,test,vad_v1,28.336,43.024,14.688,data/processed/segments/REC091/REC091_SEG0004.wav,included,,no,not_started,
REC091_SEG0005,REC091,SPK008,test,vad_v1,43.024,53.312,10.288,data/processed/segments/REC091/REC091_SEG0005.wav,included,,no,not_started,
REC091_SEG0006,REC091,SPK008,test,vad_v1,53.312,60.624,7.312,data/processed/segments/REC091/REC091_SEG0006.wav,included,,no,not_started,
REC091_SEG0007,REC091,SPK008,test,vad_v1,60.624,75.312,14.688,data/processed/segments/REC091/REC091_SEG0007.wav,included,,no,not_started,
REC091_SEG0008,REC091,SPK008,test,vad_v1,75.312,85.104,9.792,data/processed/segments/REC091/REC091_SEG0008.wav,included,,no,not_started,
REC091_SEG0009,REC091,SPK008,test,vad_v1,85.104,99.792,14.688,data/processed/segments/REC091/REC091_SEG0009.wav,included,,no,not_started,
REC091_SEG0010,REC091,SPK008,test,vad_v1,99.792,108.96,9.168,data/processed/segments/REC091/REC091_SEG0010.wav,included,,no,not_started,
REC091_SEG0011,REC091,SPK008,test,vad_v1,108.96,123.632,14.672,data/processed/segments/REC091/REC091_SEG0011.wav,included,,no,not_started,
REC091_SEG0012,REC091,SPK008,test,vad_v1,123.632,125.072,1.44,data/processed/segments/REC091/REC091_SEG0012.wav,included,,no,not_started,
REC091_SEG0013,REC091,SPK008,test,vad_v1,125.072,139.824,14.752,data/processed/segments/REC091/REC091_SEG0013.wav,included,,no,not_started,
REC091_SEG0014,REC091,SPK008,test,vad_v1,139.824,153.616,13.792,data/processed/segments/REC091/REC091_SEG0014.wav,included,,no,not_started,
REC091_SEG0015,REC091,SPK008,test,vad_v1,153.616,162.425,8.809,data/processed/segments/REC091/REC091_SEG0015.wav,included,,no,not_started,
REC092_SEG0001,REC092,SPK008,test,vad_v1,0.088,2.216,2.128,data/processed/segments/REC092/REC092_SEG0001.wav,included,,no,not_started,
REC092_SEG0002,REC092,SPK008,test,vad_v1,2.424,17.232,14.808,data/processed/segments/REC092/REC092_SEG0002.wav,included,,no,not_started,
REC092_SEG0003,REC092,SPK008,test,vad_v1,17.232,31.856,14.624,data/processed/segments/REC092/REC092_SEG0003.wav,included,,no,not_started,
REC092_SEG0004,REC092,SPK008,test,vad_v1,31.856,46.48,14.624,data/processed/segments/REC092/REC092_SEG0004.wav,included,,no,not_started,
REC092_SEG0005,REC092,SPK008,test,vad_v1,46.48,49.168,2.688,data/processed/segments/REC092/REC092_SEG0005.wav,included,,no,not_started,
REC092_SEG0006,REC092,SPK008,test,vad_v1,49.168,63.92,14.752,data/processed/segments/REC092/REC092_SEG0006.wav,included,,no,not_started,
REC092_SEG0007,REC092,SPK008,test,vad_v1,63.92,78.544,14.624,data/processed/segments/REC092/REC092_SEG0007.wav,included,,no,not_started,
REC092_SEG0008,REC092,SPK008,test,vad_v1,78.544,92.544,14.0,data/processed/segments/REC092/REC092_SEG0008.wav,included,,no,not_started,
REC092_SEG0009,REC092,SPK008,test,vad_v1,92.544,107.216,14.672,data/processed/segments/REC092/REC092_SEG0009.wav,included,,no,not_started,
